0.00099108,0
0.00198216,0
0.00297324,0
0.00396432,0
0.0049554,0
0.00594648,0
0.00693756,0
0.00792864,0
0.00891972,0
0.0099108,0
0.0109019,0
0.011893,0
0.012884,0
0.0138751,0
0.0148662,0
0.0158573,0
0.0168484,0
0.0178394,0
0.0188305,0
0.0198216,0
0.0208127,0
0.0218038,0
0.0227948,0
0.0237859,0
0.024777,0
0.0257681,0
0.0267592,0
0.0277502,0
0.0287413,0
0.0297324,0
0.0307235,0
0.0317146,0
0.0327056,0
0.0336967,1
0.0346878,1
0.0356789,1
0.03667,1
0.037661,1
0.0386521,1
0.0396432,1
0.0406343,1
0.0416254,1
0.0426165,1
0.0436075,1
0.0445986,2
0.0455897,2
0.0465808,2
0.0475719,2
0.0485629,2
0.049554,2
0.0505451,2
0.0515362,2
0.0525273,2
0.0535183,2
0.0545094,2
0.0555005,2
0.0564916,2
0.0574827,2
0.0584737,2
0.0594648,2
0.0604559,2
0.061447,2
0.0624381,2
0.0634291,2
0.0644202,2
0.0654113,2
0.0664024,2
0.0673935,2
0.0683845,2
0.0693756,2
0.0703667,2
0.0713578,2
0.0723489,2
0.0733399,2
0.074331,2
0.0753221,2
0.0763132,2
0.0773043,2
0.0782953,2
0.0792864,2
0.0802775,2
0.0812686,2
0.0822597,3
0.0832507,3
0.0842418,3
0.0852329,3
0.086224,3
0.0872151,3
0.0882061,3
0.0891972,3
0.0901883,3
0.0911794,3
0.0921705,3
0.0931615,3
0.0941526,3
0.0951437,3
0.0961348,3
0.0971259,3
0.0981169,3
0.099108,3
0.100099,3
0.10109,3
0.102081,3
0.103072,3
0.104063,4
0.105055,4
0.106046,4
0.107037,4
0.108028,4
0.109019,4
0.11001,4
0.111001,4
0.111992,4
0.112983,4
0.113974,4
0.114965,4
0.115956,4
0.116947,4
0.117939,4
0.11893,5
0.119921,5
0.120912,5
0.121903,5
0.122894,5
0.123885,6
0.124876,6
0.125867,6
0.126858,6
0.127849,6
0.12884,6
0.129832,7
0.130823,7
0.131814,7
0.132805,8
0.133796,8
0.134787,8
0.135778,8
0.136769,9
0.13776,9
0.138751,10
0.139742,10
0.140733,10
0.141724,10
0.142716,11
0.143707,11
0.144698,11
0.145689,11
0.14668,11
0.147671,11
0.148662,11
0.149653,11
0.150644,11
0.151635,11
0.152626,11
0.153617,11
0.154609,11
0.1556,11
0.156591,11
0.157582,12
0.158573,12
0.159564,12
0.160555,12
0.161546,12
0.162537,12
0.163528,12
0.164519,15
0.16551,15
0.166501,15
0.167493,15
0.168484,15
0.169475,15
0.170466,16
0.171457,17
0.172448,17
0.173439,17
0.17443,17
0.175421,17
0.176412,17
0.177403,17
0.178394,18
0.179386,18
0.180377,19
0.181368,20
0.182359,20
0.18335,21
0.184341,21
0.185332,21
0.186323,21
0.187314,21
0.188305,21
0.189296,21
0.190287,21
0.191278,21
0.19227,21
0.193261,21
0.194252,21
0.195243,22
0.196234,22
0.197225,22
0.198216,22
0.199207,22
0.200198,23
0.201189,23
0.20218,23
0.203171,23
0.204163,25
0.205154,25
